"","county_name","state","dem_votes","rep_votes","county_total_votes","rep_share"
"1576","LAURENS","SOUTH CAROLINA",6901,13278,20179,0.658010803310372
"1577","LAVACA","TEXAS",920,6699,7619,0.879249245307783
"1578","LAWRENCE","ALABAMA",3183,8605,11788,0.729979640312182
"1579","LAWRENCE","ARKANSAS",922,3616,4538,0.79682679594535
"1580","LAWRENCE","ILLINOIS",1291,3007,4298,0.699627733829688
"1581","LAWRENCE","INDIANA",4907,10549,15456,0.682518115942029
"1582","LAWRENCE","KENTUCKY",1240,3903,5143,0.758895586233716
"1583","LAWRENCE","MISSISSIPPI",1810,3233,5043,0.641086654768987
"1584","LAWRENCE","MISSOURI",3184,10067,13251,0.759716247830352
"1585","LAWRENCE","OHIO",6375,14132,20507,0.689130540790949
"1586","LAWRENCE","PENNSYLVANIA",13553,18245,31798,0.5737782250456
"1587","LAWRENCE","SOUTH DAKOTA",3489,6868,10357,0.663126387950179
"1588","LAWRENCE","TENNESSEE",2787,8813,11600,0.759741379310345
"1589","LE FLORE","OKLAHOMA",3417,8813,12230,0.720605069501226
"1590","LE SUEUR","MINNESOTA",5364,7348,12712,0.57803650094399
"1591","LEA","NEW MEXICO",3910,9842,13752,0.715677719604421
"1592","LEAKE","MISSISSIPPI",3313,0,3313,0
"1593","LEAVENWORTH","KANSAS",10792,14056,24848,0.565679330328397
"1594","LEBANON","PENNSYLVANIA",17526,31414,48940,0.641888026154475
"1595","LEE","ALABAMA",21002,28268,49270,0.573736553683783
"1596","LEE","ARKANSAS",1154,924,2078,0.444658325312801
"1597","LEE","FLORIDA",111897,174534,286431,0.609340469432429
"1598","LEE","GEORGIA",4145,9270,13415,0.691017517704063
"1599","LEE","ILLINOIS",5210,7397,12607,0.586737526770842
"1600","LEE","IOWA",6515,5578,12093,0.461258579343422
"1601","LEE","KENTUCKY",423,1935,2358,0.820610687022901
"1602","LEE","MISSISSIPPI",7254,18188,25442,0.714880905589183
"1603","LEE","NORTH CAROLINA",8812,10715,19527,0.548727403082911
"1604","LEE","SOUTH CAROLINA",4179,2162,6341,0.340955685223151
"1605","LEE","TEXAS",1215,4466,5681,0.786129202605175
"1606","LEE","VIRGINIA",1735,5104,6839,0.746307939757274
"1607","LEELANAU","MICHIGAN",7295,6816,14111,0.483027425412799
"1608","LEFLORE","MISSISSIPPI",6357,0,6357,0
"1609","LEHIGH","PENNSYLVANIA",70000,54354,124354,0.437090885697284
"1610","LEMHI","IDAHO",802,2608,3410,0.764809384164223
"1611","LENAWEE","MICHIGAN",17886,21908,39794,0.550535256571342
"1612","LENOIR","NORTH CAROLINA",0,12897,12897,1
"1613","LEON","FLORIDA",89684,48574,138258,0.351328675375023
"1614","LEON","TEXAS",765,5721,6486,0.882053654024052
"1615","LESLIE","KENTUCKY",376,3266,3642,0.896760021965953
"1616","LETCHER","KENTUCKY",1749,5917,7666,0.771849726063136
"1617","LEVY","FLORIDA",4715,12168,16883,0.720724989634544
"1618","LEWIS","IDAHO",266,1006,1272,0.790880503144654
"1619","LEWIS","KENTUCKY",516,2620,3136,0.835459183673469
"1620","LEWIS","MISSOURI",771,2664,3435,0.775545851528384
"1621","LEWIS","TENNESSEE",983,2844,3827,0.743140841390123
"1622","LEWIS","WASHINGTON",10937,22865,33802,0.676439263948879
"1623","LEWIS","WEST VIRGINIA",1997,3318,5315,0.624270931326435
"1624","LEWIS AND CLARK","MONTANA",18798,15686,34484,0.454877624405521
"1625","LEXINGTON","SOUTH CAROLINA",33072,64673,97745,0.661650212287074
"1626","LEXINGTON CITY","VIRGINIA",1431,697,2128,0.327537593984962
"1627","LIBERTY","FLORIDA",580,2077,2657,0.781708694015807
"1628","LIBERTY","GEORGIA",9458,5764,15222,0.378662462225726
"1629","LIBERTY","MONTANA",299,653,952,0.685924369747899
"1630","LIBERTY","TEXAS",4301,16109,20410,0.789269965703087
"1631","LICKING","OHIO",26192,41691,67883,0.614159657056995
"1632","LIMESTONE","ALABAMA",10343,23141,33484,0.691106199976108
"1633","LIMESTONE","TEXAS",1578,5242,6820,0.768621700879765
"1634","LINCOLN","ARKANSAS",875,1971,2846,0.69255094869993
"1635","LINCOLN","COLORADO",373,1708,2081,0.820759250360404
"1636","LINCOLN","GEORGIA",1156,2745,3901,0.703665726736734
"1637","LINCOLN","IDAHO",350,1111,1461,0.760438056125941
"1638","LINCOLN","KANSAS",278,958,1236,0.775080906148867
"1639","LINCOLN","KENTUCKY",1732,6241,7973,0.782766838078515
"1640","LINCOLN","LOUISIANA",4459,8256,12715,0.649311836413685
"1641","LINCOLN","MAINE",10409,7506,17915,0.418978509628803
"1642","LINCOLN","MINNESOTA",1232,1182,2414,0.489643744821872
"1643","LINCOLN","MISSISSIPPI",3664,8705,12369,0.703775567952138
"1644","LINCOLN","MISSOURI",6232,14475,20707,0.699038972328198
"1645","LINCOLN","MONTANA",2628,6453,9081,0.710604558969277
"1646","LINCOLN","NEBRASKA",2907,9603,12510,0.767625899280576
"1647","LINCOLN","NEVADA",304,1538,1842,0.834961997828447
"1648","LINCOLN","NEW MEXICO",2812,4953,7765,0.637862202189311
"1649","LINCOLN","NORTH CAROLINA",8872,22654,31526,0.718581488295375
"1650","LINCOLN","OKLAHOMA",2687,8520,11207,0.760239136254127
"1651","LINCOLN","OREGON",14223,8857,23080,0.383752166377816
"1652","LINCOLN","SOUTH DAKOTA",8266,15049,23315,0.645464293373365
"1653","LINCOLN","TENNESSEE",2155,8136,10291,0.790593722670294
"1654","LINCOLN","WASHINGTON",1329,4070,5399,0.753843304315614
"1655","LINCOLN","WEST VIRGINIA",2590,2952,5542,0.532659689642728
"1656","LINCOLN","WISCONSIN",4580,8703,13283,0.655198373861327
"1657","LINCOLN","WYOMING",1132,5617,6749,0.83227144762187
"1658","LINN","IOWA",57712,40733,98445,0.413764030677028
"1659","LINN","KANSAS",885,2656,3541,0.750070601524993
"1660","LINN","MISSOURI",1040,3523,4563,0.772079772079772
"1661","LINN","OREGON",22516,30214,52730,0.572994500284468
"1662","LIPSCOMB","TEXAS",95,954,1049,0.909437559580553
"1663","LITCHFIELD","CONNECTICUT",38469,41280,79749,0.517624045442576
"1664","LITTLE RIVER","ARKANSAS",1097,2751,3848,0.71491683991684
"1665","LIVE OAK","TEXAS",615,2952,3567,0.827586206896552
"1666","LIVINGSTON","ILLINOIS",3286,8818,12104,0.728519497686715
"1667","LIVINGSTON","KENTUCKY",1136,2687,3823,0.702851164007324
"1668","LIVINGSTON","LOUISIANA",4463,36205,40668,0.890257696468968
"1669","LIVINGSTON","MICHIGAN",37773,56266,94039,0.598326226352896
"1670","LIVINGSTON","MISSOURI",965,4107,5072,0.809739747634069
"1671","LIVINGSTON","NEW YORK",10594,10137,20731,0.48897785924461
"1672","LLANO","TEXAS",1928,8053,9981,0.806832982667067
"1673","LOGAN","ARKANSAS",1156,4112,5268,0.780561883067578
"1674","LOGAN","COLORADO",1864,6667,8531,0.781502754659477
"1675","LOGAN","ILLINOIS",2443,7574,10017,0.756114605171209
"1676","LOGAN","KANSAS",160,992,1152,0.861111111111111
"1677","LOGAN","KENTUCKY",2893,5753,8646,0.665394402035623
"1678","LOGAN","NEBRASKA",27,308,335,0.919402985074627
"1679","LOGAN","NORTH DAKOTA",157,795,952,0.835084033613445
"1680","LOGAN","OHIO",4025,12562,16587,0.757340085609212
"1681","LOGAN","OKLAHOMA",4246,11456,15702,0.72958858744109
"1682","LOGAN","WEST VIRGINIA",3586,5818,9404,0.618672905146746
"1683","LONG","GEORGIA",1335,2609,3944,0.661511156186613
"1684","LONOKE","ARKANSAS",4259,15728,19987,0.786911492470106
"1685","LORAIN","OHIO",62904,49864,112768,0.442182179341657
"1686","LOS ALAMOS","NEW MEXICO",6217,3087,9304,0.331792777300086
"1687","LOS ANGELES","CALIFORNIA",2166403,603359,2769762,0.217837850327934
"1688","LOUDON","TENNESSEE",4932,16234,21166,0.766984786922423
"1689","LOUDOUN","VIRGINIA",100515,67545,168060,0.401910032131382
"1690","LOUISA","IOWA",1679,2031,3710,0.54743935309973
"1691","LOUISA","VIRGINIA",6256,8982,15238,0.589447434046463
"1692","LOUP","NEBRASKA",48,257,305,0.842622950819672
"1693","LOVE","OKLAHOMA",692,2014,2706,0.744271988174427
"1694","LOVING","TEXAS",9,44,53,0.830188679245283
"1695","LOWNDES","ALABAMA",3831,0,3831,0
"1696","LOWNDES","GEORGIA",532,26226,26758,0.980118095522834
"1697","LOWNDES","MISSISSIPPI",8852,10832,19684,0.550294655557813
"1698","LUBBOCK","TEXAS",28293,62195,90488,0.687328706568827
"1699","LUCAS","IOWA",1295,2106,3401,0.619229638341664
"1700","LUCAS","OHIO",91847,57479,149326,0.38492292032198
"1701","LUCE","MICHIGAN",815,1554,2369,0.655972984381596
"1702","LUMPKIN","GEORGIA",2280,9120,11400,0.8
"1703","LUNA","NEW MEXICO",3198,2890,6088,0.474704336399474
"1704","LUNENBURG","VIRGINIA",1911,2557,4468,0.572291853178156
"1705","LUZERNE","PENNSYLVANIA",53554,53921,107475,0.501707373807862
"1706","LYCOMING","PENNSYLVANIA",12063,28866,40929,0.70527010188375
"1707","LYMAN","SOUTH DAKOTA",500,830,1330,0.62406015037594
"1708","LYNCHBURG CITY","VIRGINIA",13191,13579,26770,0.507246918192006
"1709","LYNN","TEXAS",295,1393,1688,0.825236966824645
"1710","LYON","IOWA",1355,3716,5071,0.732794320646815
"1711","LYON","KANSAS",4942,5841,10783,0.541685987202077
"1712","LYON","KENTUCKY",1169,2283,3452,0.66135573580533
"1713","LYON","MINNESOTA",5117,4821,9938,0.48510766753874
"1714","LYON","NEVADA",5523,14967,20490,0.730453879941435
"1715","MACKINAC","MICHIGAN",2185,3476,5661,0.614025790496379
"1716","MACOMB","MICHIGAN",169744,167881,337625,0.497241021843762
"1717","MACON","ALABAMA",5988,1235,7223,0.170981586598366
"1718","MACON","GEORGIA",2777,1354,4131,0.327765674170903
"1719","MACON","ILLINOIS",16242,22945,39187,0.585525812131574
"1720","MACON","MISSOURI",1375,5041,6416,0.785692019950125
"1721","MACON","NORTH CAROLINA",4891,10116,15007,0.674085426800826
"1722","MACON","TENNESSEE",968,4669,5637,0.82827745254568
"1723","MACOUPIN","ILLINOIS",7031,10969,18000,0.609388888888889
"1724","MADERA","CALIFORNIA",15400,22977,38377,0.59871798212471
"1725","MADISON","ALABAMA",66424,74838,141262,0.529781540683269
"1726","MADISON","ARKANSAS",1426,3948,5374,0.734648306661705
"1727","MADISON","FLORIDA",3456,4101,7557,0.542675664946407
"1728","MADISON","GEORGIA",2468,9041,11509,0.785559127639239
"1729","MADISON","IDAHO",1410,7292,8702,0.837968283153298
"1730","MADISON","ILLINOIS",47567,54820,102387,0.535419535683241
"1731","MADISON","INDIANA",16509,27183,43692,0.62215050810217
"1732","MADISON","IOWA",2589,4749,7338,0.647179067865904
"1733","MADISON","KENTUCKY",13523,20367,33890,0.600973738565949
"1734","MADISON","LOUISIANA",1480,1621,3101,0.522734601741374
"1735","MADISON","MISSISSIPPI",16183,22221,38404,0.578611602958025
"1736","MADISON","MISSOURI",998,3224,4222,0.763619137849361
"1737","MADISON","MONTANA",1667,3159,4826,0.654579361790303
"1738","MADISON","NEBRASKA",2348,8124,10472,0.775783040488923
"1739","MADISON","NEW YORK",11584,11449,23033,0.497069422133461
"1740","MADISON","NORTH CAROLINA",4036,4981,9017,0.552401020294998
"1741","MADISON","OHIO",3535,10040,13575,0.739594843462247
"1742","MADISON","TENNESSEE",13119,18488,31607,0.584933717214541
"1743","MADISON","TEXAS",732,3046,3778,0.806246691371096
"1744","MADISON","VIRGINIA",2202,3813,6015,0.633915211970075
"1745","MAGOFFIN","KENTUCKY",1422,3859,5281,0.730732815754592
"1746","MAHASKA","IOWA",2712,5489,8201,0.66930862089989
"1747","MAHNOMEN","MINNESOTA",1283,642,1925,0.333506493506494
"1748","MAHONING","OHIO",50976,40232,91208,0.44110165774932
"1749","MAJOR","OKLAHOMA",339,2390,2729,0.875778673506779
"1750","MALHEUR","OREGON",2121,6359,8480,0.749882075471698
"1751","MANASSAS CITY","VIRGINIA",7794,5118,12912,0.396375464684015
"1752","MANASSAS PARK CITY","VIRGINIA",2959,1419,4378,0.324120603015075
"1753","MANATEE","FLORIDA",67653,95137,162790,0.584415504637877
"1754","MANISTEE","MICHIGAN",5257,6334,11591,0.54645845914934
"1755","MANITOWOC","WISCONSIN",15418,19657,35075,0.560427655024947
"1756","MARATHON","WISCONSIN",21647,39194,60841,0.644203744185664
"1757","MARENGO","ALABAMA",5269,0,5269,0
"1758","MARICOPA","ARIZONA",717486,669907,1387393,0.482853092094309
"1759","MARIES","MISSOURI",771,3089,3860,0.800259067357513
"1760","MARIN","CALIFORNIA",107005,20700,127705,0.162092322148702
"1761","MARINETTE","WISCONSIN",5273,12017,17290,0.695026026604974
"1762","MARION","ALABAMA",1273,8570,9843,0.870669511327847
"1763","MARION","ARKANSAS",1085,3954,5039,0.784679499900774
"1764","MARION","FLORIDA",57452,95441,152893,0.624233941383844
"1765","MARION","GEORGIA",1169,1720,2889,0.595361716857044
"1766","MARION","ILLINOIS",3917,8732,12649,0.690331251482331
"1767","MARION","INDIANA",193153,112227,305380,0.367499508808697
"1768","MARION","IOWA",5630,8796,14426,0.609732427561348
"1769","MARION","KANSAS",1309,3465,4774,0.725806451612903
"1770","MARION","KENTUCKY",2750,3327,6077,0.547474082606549
"1771","MARION","MISSISSIPPI",2804,6114,8918,0.685579726396053
"1772","MARION","MISSOURI",2529,7911,10440,0.757758620689655
"1773","MARION","OHIO",6950,13509,20459,0.660296202160418
"1774","MARION","OREGON",63916,57074,120990,0.471724935945119
"1775","MARION","SOUTH CAROLINA",6279,4194,10473,0.40045832139788
"1776","MARION","TENNESSEE",2714,6158,8872,0.694093778178539
"1777","MARION","TEXAS",993,2484,3477,0.714408973252804
"1778","MARION","WEST VIRGINIA",7923,11005,18928,0.581413778529163
"1779","MARIPOSA","CALIFORNIA",3513,4713,8226,0.572939460247994
"1780","MARLBORO","SOUTH CAROLINA",4363,3340,7703,0.433597299753343
"1781","MARQUETTE","MICHIGAN",16978,12753,29731,0.428946217752514
"1782","MARQUETTE","WISCONSIN",2970,4098,7068,0.579796264855688
"1783","MARSHALL","ALABAMA",4271,22915,27186,0.842897079379092
"1784","MARSHALL","ILLINOIS",1348,3375,4723,0.714588185475333
"1785","MARSHALL","INDIANA",5486,9309,14795,0.62919905373437
"1786","MARSHALL","IOWA",6611,7124,13735,0.518674918092464
"1787","MARSHALL","KANSAS",1216,2286,3502,0.652769845802399
"1788","MARSHALL","KENTUCKY",4576,9780,14356,0.681248258567846
"1789","MARSHALL","MINNESOTA",2196,1907,4103,0.464781866926639
"1790","MARSHALL","MISSISSIPPI",5880,5388,11268,0.478168264110756
"1791","MARSHALL","OKLAHOMA",1031,3171,4202,0.754640647310804
"1792","MARSHALL","SOUTH DAKOTA",860,1024,1884,0.543524416135881
"1793","MARSHALL","TENNESSEE",2672,6313,8985,0.702615470228158
"1794","MARSHALL","WEST VIRGINIA",2830,7825,10655,0.734396996715157
"1795","MARTIN","FLORIDA",27694,50235,77929,0.644625235791554
"1796","MARTIN","INDIANA",1029,3185,4214,0.755813953488372
"1797","MARTIN","KENTUCKY",401,2836,3237,0.876119864071671
"1798","MARTIN","MINNESOTA",3047,5612,8659,0.648111791199908
"1799","MARTIN","NORTH CAROLINA",4766,4327,9093,0.475860552073023
"1800","MARTIN","TEXAS",201,1309,1510,0.866887417218543
"1801","MARTINSVILLE CITY","VIRGINIA",2865,1673,4538,0.368664609960335
"1802","MASON","ILLINOIS",1633,3602,5235,0.688061127029608
"1803","MASON","KENTUCKY",1779,3666,5445,0.673278236914601
"1804","MASON","MICHIGAN",5535,7815,13350,0.585393258426966
"1805","MASON","TEXAS",364,1579,1943,0.812660833762223
"1806","MASON","WASHINGTON",14834,12606,27440,0.459402332361516
"1807","MASON","WEST VIRGINIA",3748,4440,8188,0.542256961406937
"1808","MASSAC","ILLINOIS",1443,3937,5380,0.7317843866171
"1809","MATAGORDA","TEXAS",2751,7103,9854,0.720824030850416
"1810","MATHEWS","VIRGINIA",1378,3027,4405,0.687173666288309
"1811","MAUI","HAWAII",39906,8716,48622,0.179260417095142
"1812","MAURY","TENNESSEE",10672,19886,30558,0.650762484455789
"1813","MAVERICK","TEXAS",7416,2881,10297,0.279790230164125
"1814","MAYES","OKLAHOMA",3702,8534,12236,0.697450147106898
"1815","MCCLAIN","OKLAHOMA",3161,10100,13261,0.761631852801448
"1816","MCCONE","MONTANA",194,813,1007,0.807348560079444
"1817","MCCOOK","SOUTH DAKOTA",1047,1373,2420,0.567355371900826
"1818","MCCORMICK","SOUTH CAROLINA",2057,2328,4385,0.530900798175599
"1819","MCCRACKEN","KENTUCKY",8701,15638,24339,0.642507909117055
"1820","MCCREARY","KENTUCKY",637,4323,4960,0.871572580645161
"1821","MCCULLOCH","TEXAS",353,2293,2646,0.866591080876795
"1822","MCCURTAIN","OKLAHOMA",1661,5623,7284,0.771965952773202
"1823","MCDONALD","MISSOURI",1209,5136,6345,0.809456264775414
"1824","MCDONOUGH","ILLINOIS",4002,6171,10173,0.606605721026246
"1825","MCDOWELL","NORTH CAROLINA",4244,10276,14520,0.707713498622589
"1826","MCDOWELL","WEST VIRGINIA",2101,2315,4416,0.524230072463768
"1827","MCDUFFIE","GEORGIA",3358,5314,8672,0.612776752767528
"1828","MCHENRY","ILLINOIS",59873,56728,116601,0.486513837788698
"1829","MCHENRY","NORTH DAKOTA",624,1797,2421,0.742255266418835
"1830","MCINTOSH","GEORGIA",2068,3251,5319,0.611205113743185
"1831","MCINTOSH","NORTH DAKOTA",297,1098,1395,0.787096774193548
"1832","MCINTOSH","OKLAHOMA",2306,4017,6323,0.635299699509726
"1833","MCKEAN","PENNSYLVANIA",3489,9064,12553,0.722058472078388
"1834","MCKENZIE","NORTH DAKOTA",812,3158,3970,0.795465994962217
"1835","MCKINLEY","NEW MEXICO",13995,3352,17347,0.193232259180262
"1836","MCLEAN","ILLINOIS",31232,36168,67400,0.536617210682493
"1837","MCLEAN","KENTUCKY",1266,2663,3929,0.6777806057521
"1838","MCLEAN","NORTH DAKOTA",1307,3498,4805,0.727991675338189
"1839","MCLENNAN","TEXAS",25906,47727,73633,0.648174052394986
"1840","MCLEOD","MINNESOTA",6545,8290,14835,0.55881361644759
"1841","MCMINN","TENNESSEE",3238,11966,15204,0.787029729018679
"1842","MCMULLEN","TEXAS",167,0,167,0
"1843","MCNAIRY","TENNESSEE",1836,6135,7971,0.76966503575461
"1844","MCPHERSON","KANSAS",3668,7412,11080,0.668953068592058
"1845","MCPHERSON","NEBRASKA",25,233,258,0.903100775193798
"1846","MCPHERSON","SOUTH DAKOTA",216,798,1014,0.78698224852071
"1847","MEADE","KANSAS",253,1091,1344,0.811755952380952
"1848","MEADE","KENTUCKY",3189,6589,9778,0.673859685007159
"1849","MEADE","SOUTH DAKOTA",2508,7160,9668,0.7405875051717
"1850","MEAGHER","MONTANA",264,680,944,0.720338983050847
"1851","MECKLENBURG","NORTH CAROLINA",255830,117832,373662,0.315343813392852
"1852","MECKLENBURG","VIRGINIA",5153,6616,11769,0.562154813493075
"1853","MECOSTA","MICHIGAN",5734,9543,15277,0.62466452837599
"1854","MEDINA","OHIO",30269,43781,74050,0.591235651586766
"1855","MEDINA","TEXAS",4207,11681,15888,0.735208962739174
"1856","MEEKER","MINNESOTA",4639,5625,10264,0.548031956352299
"1857","MEIGS","OHIO",2139,5658,7797,0.725663716814159
"1858","MEIGS","TENNESSEE",836,2476,3312,0.747584541062802
"1859","MELLETTE","SOUTH DAKOTA",303,358,661,0.54160363086233
"1860","MENARD","ILLINOIS",1323,4033,5356,0.752987303958178
"1861","MENARD","TEXAS",123,654,777,0.841698841698842
"1862","MENDOCINO","CALIFORNIA",23839,9240,33079,0.279331297802231
"1863","MENIFEE","KENTUCKY",976,1800,2776,0.648414985590778
"1864","MENOMINEE","MICHIGAN",3471,5243,8714,0.601675464769337
"1865","MENOMINEE","WISCONSIN",784,307,1091,0.281393217231897
"1866","MERCED","CALIFORNIA",32083,26717,58800,0.45437074829932
"1867","MERCER","ILLINOIS",3967,3037,7004,0.433609366076528
"1868","MERCER","KENTUCKY",2413,6090,8503,0.716217805480419
"1869","MERCER","MISSOURI",145,1182,1327,0.890730972117558
"1870","MERCER","NEW JERSEY",86118,39206,125324,0.31283712616897
"1871","MERCER","NORTH DAKOTA",746,3040,3786,0.802958267300581
"1872","MERCER","OHIO",3019,13882,16901,0.821371516478315
"1873","MERCER","PENNSYLVANIA",17842,22799,40641,0.560985211978052
"1874","MERCER","WEST VIRGINIA",6436,11265,17701,0.636404722897011
"1875","MERIWETHER","GEORGIA",3428,5055,8483,0.595897677708358
"1876","MERRICK","NEBRASKA",617,2740,3357,0.816204944891272
"1877","MERRIMACK","NEW HAMPSHIRE",36702,26626,63328,0.420445932289035
"1878","MESA","COLORADO",21460,42483,63943,0.664388596093396
"1879","METCALFE","KENTUCKY",1017,3300,4317,0.764419735927728
"1880","MIAMI","INDIANA",2929,7337,10266,0.714689265536723
"1881","MIAMI","KANSAS",4292,8194,12486,0.656255005606279
"1882","MIAMI","OHIO",11279,30197,41476,0.728059600732954
"1883","MIAMI-DADE","FLORIDA",299870,302965,602835,0.502567037414881
"1884","MIDDLESEX","CONNECTICUT",43997,29973,73970,0.40520481276193
"1885","MIDDLESEX","MASSACHUSETTS",480602,151057,631659,0.239143271923617
"1886","MIDDLESEX","NEW JERSEY",131456,72988,204444,0.357007297841952
"1887","MIDDLESEX","VIRGINIA",1800,3328,5128,0.648985959438378
"1888","MIDLAND","MICHIGAN",14428,23469,37897,0.619283848325725
"1889","MIDLAND","TEXAS",7976,33718,41694,0.808701491821365
"1890","MIFFLIN","PENNSYLVANIA",3130,10537,13667,0.770981195580596
"1891","MILAM","TEXAS",1906,5959,7865,0.757660521296885
"1892","MILLARD","UTAH",491,3992,4483,0.890475128262324
"1893","MILLE LACS","MINNESOTA",3766,6375,10141,0.628636229168721
"1894","MILLER","ARKANSAS",3087,8189,11276,0.726232706633558
"1895","MILLER","GEORGIA",670,1569,2239,0.700759267530147
"1896","MILLER","MISSOURI",1530,8129,9659,0.841598509162439
"1897","MILLS","IOWA",2146,3941,6087,0.647445375390176
"1898","MILLS","TEXAS",226,1761,1987,0.886260694514343
"1899","MILWAUKEE","WISCONSIN",262507,117386,379893,0.308997533516016
"1900","MINER","SOUTH DAKOTA",413,642,1055,0.608530805687204
"1901","MINERAL","COLORADO",246,326,572,0.56993006993007
"1902","MINERAL","MONTANA",702,1286,1988,0.646881287726358
"1903","MINERAL","NEVADA",646,1006,1652,0.608958837772397
"1904","MINERAL","WEST VIRGINIA",2287,6580,8867,0.742077365512575
